Назва,LATITUDE,LONGITUDE,Дата,place_name,place_type,координати,civilian objects,посилання,Область,"артилерія, міномети, танки",авіа,ракетний,кількість ракет,дрони-камікадзе ,type of projectile,adress,type of projectile
Гуляйполе,47.65119967,36.26941067,28/03/2022,,,неточні,,https://www.pravda.com.ua/news/2023/01/5/7383711/,Запорізька,1,,,,,,,
Дорожнянка,47.58785138,36.27994722,28/03/2022,,,неточні,,https://www.pravda.com.ua/news/2023/01/6/7383752/,Запорізька,1,,,,,,,
Гуляйпільське,47.61541217,36.06685578,28/03/2022,,,неточні,,https://www.pravda.com.ua/news/2023/01/6/7383752/,Запорізька,1,,,,,,,
Залізничне,47.64954943,36.15917457,28/03/2022,,,неточні,,https://www.pravda.com.ua/news/2023/01/5/7383711/,Запорізька,1,,,,,,,
Чарівне,47.58502514,36.03642912,28/03/2022,,,неточні,,https://www.pravda.com.ua/news/2023/01/5/7383711/,Запорізька,1,,,,,,,
Новоданилівка ,47.5253265,35.82869476,28/03/2022,,,неточні,,https://www.pravda.com.ua/news/2023/01/6/7383752/,Запорізька,1,,,,,,,
Приморське ,47.58823514,35.29987275,28/03/2022,,,неточні,,https://www.pravda.com.ua/news/2023/01/6/7383752/,Запорізька,1,,,,,,,
Щербаки ,47.54883832,35.57713041,28/03/2022,,,неточні,,https://www.pravda.com.ua/news/2023/01/5/7383711/,Запорізька,1,,,,,,,
Степове ,47.53817767,35.46177396,28/03/2022,,,неточні,,https://www.pravda.com.ua/news/2023/01/5/7383711/,Запорізька,1,,,,,,,
Очаківська громада,46.61981741,31.56189979,28/03/2022,Акваторія,громадське місце,неточні,,https://www.pravda.com.ua/news/2023/01/6/7383776//,Миколаївська,1,,,,,,,
Марганецька громада,47.63190727,34.62893316,28/03/2022,,,неточні,,https://www.pravda.com.ua/news/2023/01/6/7383755/,Дніпропетровська,1,,,,,,,
Червоногригорівська громада,47.63222211,34.52629582,28/03/2022,,,неточні,,https://www.pravda.com.ua/news/2023/01/6/7383755/,Дніпропетровська,1,,,,,,,
Нікополь ,47.56521773,34.39349185,28/03/2022,,,неточні,,https://www.pravda.com.ua/news/2023/01/6/7383834/,Дніпропетровська,1,,,,,,,
Херсон,46.63406784,32.5907549,28/03/2022,Пожежна частина,громадська будівля,неточні,,https://www.pravda.com.ua/news/2023/01/6/7383778/,Херсонська,1,,,,,,,
Краматорськ,48.75078883,37.59305037,28/03/2022,Приватний житловий будинок,житло,неточні,,https://www.pravda.com.ua/news/2023/01/6/7383789/ https://t.me/tymoshenko_kyrylo/3322,Донецька,,,1,2,,,,
Курахове,47.98563788,37.30176155,28/03/2022,"Приватний будинок, 2 багатоквартирних будинки",житло,неточні,,https://www.pravda.com.ua/news/2023/01/6/7383789/,Донецька,,,1,,,,,
Курахове,47.98225609,37.26540336,28/03/2022,Міська лікарня,лікарня,точні,,https://www.pravda.com.ua/news/2023/01/6/7383789/,Донецька,,,1,,,,,
Миколаївка ,52.243295,32.6311646,28/03/2022,,,неточні,,https://www.pravda.com.ua/news/2023/01/6/7383834/,Чернігівська,1,,,,,,,
Стрілеча,50.30635922,36.4070138,28/03/2022,,,неточні,,https://www.pravda.com.ua/news/2023/01/6/7383834/,Харківська,1,,,,,,,
Бочкове,50.32637003,37.14180297,28/04/2022,,,неточні,,https://www.pravda.com.ua/news/2023/01/7/7383870/,Харківська,1,,,,,,,
Комісарове,50.2849989,37.50112725,28/04/2022,,,неточні,,https://www.pravda.com.ua/news/2023/01/7/7383870/,Харківська,1,,,,,,,
Красне,50.2852699,36.46028897,28/04/2022,,,неточні,,https://www.pravda.com.ua/news/2023/01/6/7383834/,Харківська,1,,,,,,,
Зелене,50.22301381,36.58006236,28/04/2022,,,неточні,,https://www.pravda.com.ua/news/2023/01/7/7383870/,Харківська,1,,,,,,,
Амбарне ,50.11017802,37.63465427,28/04/2022,,,неточні,,https://www.pravda.com.ua/news/2023/01/6/7383834/,Харківська,1,,,,,,,
Бугруватка,50.25577041,36.8135122,28/04/2022,,,неточні,,https://www.pravda.com.ua/news/2023/01/6/7383834/,Харківська,1,,,,,,,
Гатище,50.29993176,36.8759767,28/04/2022,,,неточні,,https://www.pravda.com.ua/news/2023/01/6/7383834/,Харківська,1,,,,,,,
Зелене,50.22419227,36.58407886,28/04/2022,,,неточні,,https://www.pravda.com.ua/news/2023/01/6/7383834/,Харківська,1,,,,,,,
Одрадне ,50.06348722,37.72399183,28/04/2022,,,неточні,,https://www.pravda.com.ua/news/2023/01/6/7383834/,Харківська,1,,,,,,,
Дворічна ,49.85725563,37.66763463,28/04/2022,,,неточні,,https://www.pravda.com.ua/news/2023/01/6/7383834/,Харківська,1,,,,,,,
Куп’янськ,49.71167348,37.60148614,28/04/2022,,,неточні,,https://www.pravda.com.ua/news/2023/01/6/7383834/,Харківська,1,,,,,,,
Кислівка,49.64648456,37.89994342,28/04/2022,,,неточні,,https://www.pravda.com.ua/news/2023/01/6/7383834/,Харківська,1,,,,,,,
Котлярівка ,49.62731871,37.90372136,28/04/2022,,,неточні,,https://www.pravda.com.ua/news/2023/01/6/7383834/,Харківська,1,,,,,,,
Крохмальне,49.57345086,37.91442553,28/04/2022,,,неточні,,https://www.pravda.com.ua/news/2023/01/6/7383834/,Харківська,1,,,,,,,
Стельмахівка ,49.4733111,37.89868411,28/04/2022,,,неточні,,https://www.pravda.com.ua/news/2023/01/6/7383834/,Луганська,1,,,,,,,
Макіївка,49.22938818,37.98822423,28/04/2022,,,неточні,,https://www.pravda.com.ua/news/2023/01/6/7383834/,Луганська,1,,,,,,,
Площанка ,49.20676777,38.09022861,28/04/2022,,,неточні,,https://www.pravda.com.ua/news/2023/01/6/7383834/,Луганська,1,,,,,,,
Діброва ,49.00437025,38.11730385,28/04/2022,,,неточні,,https://www.pravda.com.ua/news/2023/01/6/7383834/,Луганська,1,,,,,,,
Яковлівка,48.71174444,38.14588354,28/04/2022,,,неточні,,https://www.pravda.com.ua/news/2023/01/7/7383870/,Донецька,1,,,,,,,
Спірне,48.80797795,38.24614578,28/04/2022,,,неточні,,https://www.pravda.com.ua/news/2023/01/6/7383834/,Донецька,1,,,,,,,
Берестове ,48.75675999,38.24767643,28/04/2022,,,неточні,,https://www.pravda.com.ua/news/2023/01/6/7383834/,Донецька,1,,,,,,,
Білогорівка,48.73269766,38.21503816,28/04/2022,,,неточні,,https://www.pravda.com.ua/news/2023/01/6/7383834/,Донецька,1,,,,,,,
Соледар ,48.67987007,38.08398904,28/04/2022,,,неточні,,https://www.pravda.com.ua/news/2023/01/6/7383834/,Донецька,1,,,,,,,
Бахмут ,48.61247505,37.99709641,28/04/2022,"Житлові квартали, приватні домоволодіння, багатоквартирні будинки","громадське місце, житло",неточні,,https://www.pravda.com.ua/news/2023/01/6/7383834/ https://www.pravda.com.ua/news/2023/01/7/7383895/,Донецька,1,,,,,,,
Нью-Йорк,48.3326387,37.85061207,28/04/2022,,,неточні,,https://www.pravda.com.ua/news/2023/01/7/7383870/,Донецька,1,,,,,,,
Авдіївка,48.13145614,37.75512059,28/04/2022,,,неточні,,https://www.pravda.com.ua/news/2023/01/6/7383834/,Донецька,1,,,,,,,
Веселе,48.18900387,37.74961157,28/04/2022,,,неточні,,https://www.pravda.com.ua/news/2023/01/6/7383834/,Донецька,1,,,,,,,
Невельське,48.05899241,37.57962666,28/04/2022,,,неточні,,https://www.pravda.com.ua/news/2023/01/6/7383834/,Донецька,1,,,,,,,
Красногорівка,48.00588255,37.51582479,28/04/2022,,,неточні,,https://www.pravda.com.ua/news/2023/01/6/7383834/,Донецька,1,,,,,,,
Кам’янка,48.17264451,37.78066761,28/04/2022,,,неточні,,https://www.pravda.com.ua/news/2023/01/7/7383870/,Донецька,1,,,,,,,
Георгіївка,47.96147232,37.44805838,28/04/2022,,,неточні,,https://www.pravda.com.ua/news/2023/01/6/7383834/,Донецька,1,,,,,,,
Мар’їнка ,47.94312785,37.49843092,28/04/2022,,,неточні,,https://www.pravda.com.ua/news/2023/01/6/7383834/,Донецька,1,,,,,,,
Новомихайлівка ,47.85395186,37.4898449,28/04/2022,,,неточні,,https://www.pravda.com.ua/news/2023/01/6/7383834/,Донецька,1,,,,,,,
Времівка ,47.83627544,36.8125843,28/04/2022,,,неточні,,https://www.pravda.com.ua/news/2023/01/6/7383834/,Донецька,1,,,,,,,
Велика Новосілка,47.83640123,36.84554898,28/05/2022,,,неточні,,https://www.pravda.com.ua/news/2023/01/6/7383834/,Донецька,1,,,,,,,
Вугледар,47.7821131,37.24668028,28/05/2022,,,неточні,,https://www.pravda.com.ua/news/2023/01/6/7383834/,Донецька,1,,,,,,,
Парасковіївка,47.8685715,37.44856237,28/05/2022,,,неточні,,https://www.pravda.com.ua/news/2023/01/6/7383834/,Донецька,1,,,,,,,
Зелене Поле,47.82327582,36.62644685,28/05/2022,,,неточні,,https://www.pravda.com.ua/news/2023/01/6/7383834/,Донецька,1,,,,,,,
Новопіль ,47.80585357,36.62338074,28/05/2022,,,неточні,,https://www.pravda.com.ua/news/2023/01/6/7383834/,Донецька,1,,,,,,,
